age,party_reg_state,party_primary_state,density_rural,density_suburban,density_urban,sex,combined_ethnicity_4way,census_median_income,ppi,single,married,num_children,children_3plus,homeowner,renter,education,hasreligion,catholic,christian,bible_reader,interest_in_religion,donrever_1,liberal_donor,conservative_donor,contbrel_1,contbpol_1,contbhlt_1,blue_collar,farmer,professional_technical,retired,apparel_1,bookmusc_1,electrnc_1,boatownr_1,cat_1,environm_1,outdgrdn_1,outdoor_1,guns_1,golf_1,investor_1,veteran_1,expensive_items_1,cnty_pct_religious,cnty_pct_evangelical,suppdem
86,0,1,0,1,0,M,W,100656,53,0,1,0,0,1,0,high school,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.5247,0.1161088889,N
77,0,1,0,0,1,F,W,50143,19,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0.58123,0.33623,Y
67,0,1,0,1,0,M,W,58583,74,1,0,0,0,1,0,high school,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0.40322,0.10434,N
60,0,1,0,1,0,F,W,91364,114,0,1,0,0,1,0,post graduate,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.52434,0.23561,Y
78,1,1,0,1,0,F,W,50000,29,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.56724,0.04421888889,Y
54,0,1,1,0,0,M,W,53001,77,0,1,1,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.5217588889,0.17633,N
44,1,1,0,1,0,F,W,46798,167,0,1,4,1,1,0,post graduate,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.5894188889,0.03896,N
48,1,0,0,0,1,M,H,51344,56,0,1,1,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.35761,0.07723888889,Y
24,1,1,1,0,0,F,W,50468,67,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0.32447,0.09237,N
69,1,1,0,1,0,F,W,49353,95,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0.60197,0.07284,N
87,1,1,0,1,0,F,W,78777,18,0,1,0,0,1,0,NA,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.43005,0.03500888889,N
67,0,1,1,0,0,F,W,47449,18,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.1978788889,0.14912,N
66,1,0,0,1,0,F,W,38590,26,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2430088889,0.1165988889,N
41,0,1,0,0,1,M,A,70375,96,0,1,2,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.59621,0.08334888889,Y
53,1,0,0,1,0,M,W,53253,89,0,1,0,0,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0.4350788889,0.1219888889,N
92,1,1,0,1,0,F,W,64901,44,0,1,0,0,1,0,some college,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.51909,0.2221388889,Y
64,0,1,0,1,0,F,W,45000,69,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.4216988889,0.33862,N
59,0,1,0,1,0,F,W,53436,63,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.46966,0.1623,Y
81,1,0,0,1,0,M,W,56992,22,0,1,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61137,0.01953888889,N
64,0,1,0,1,0,M,W,51563,53,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0.59621,0.08334888889,N
62,0,1,0,1,0,F,W,39708,56,0,1,0,0,1,0,bach degree,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0.37742,0.17137,N
34,1,1,0,0,1,M,W,43433,70,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.48772,0.07498888889,N
37,1,0,1,0,0,M,H,72799,91,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4122088889,0.1618488889,N
41,1,0,0,1,0,F,B,104182,111,0,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.55722,0.09623888889,N
71,0,0,0,0,1,F,W,40482,18,1,0,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.3929488889,0.09684,N
83,0,0,1,0,0,F,W,42623,57,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0.3530888889,0.09932888889,N
53,1,1,0,1,0,F,W,64996,74,0,1,0,0,1,0,high school,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.51985,0.04696888889,N
44,1,1,0,1,0,M,W,66638,52,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.60197,0.07284,N
57,1,0,1,0,0,F,W,48124,63,0,1,1,0,1,0,bach degree,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.33885,0.08945888889,N
22,1,1,0,1,0,F,B,75628,58,1,0,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4719588889,0.1229588889,Y
69,1,0,1,0,0,F,W,54825,69,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.63897,0.37056,Y
77,1,1,0,1,0,F,W,46309,23,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0.6525488889,0.3554588889,N
40,0,0,0,0,1,M,W,48606,67,0,1,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.5053188889,0.1295988889,Y
34,0,1,0,1,0,M,W,37487,68,0,1,2,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.56898,0.2481988889,N
20,0,1,0,0,1,M,B,35786,51,0,1,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61447,0.26006,Y
77,1,0,0,1,0,F,W,44572,65,0,1,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.35761,0.07723888889,N
21,0,1,1,0,0,M,W,147390,233,0,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38366,0.05543888889,Y
83,1,0,0,1,0,F,W,74579,29,1,0,0,0,1,0,no hs degree,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.35761,0.07723888889,N
24,0,1,1,0,0,M,W,63568,39,1,0,2,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.5681488889,0.4645088889,N
56,0,1,0,1,0,F,W,47953,49,0,1,1,0,1,0,some college,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0.52312,0.1865088889,Y
27,1,1,0,1,0,F,W,60658,41,0,1,0,0,1,0,high school,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0.4715288889,0.01835888889,Y
42,1,1,0,0,1,F,W,32777,28,1,0,0,0,0,1,high school,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3271488889,0.05592,N
31,1,0,1,0,0,M,W,41806,15,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0.63695,0.17396,Y
65,1,0,1,0,0,M,W,53012,71,0,1,0,0,0,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3324488889,0.25887,N
29,0,1,0,1,0,F,B,21206,33,1,0,1,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7721588889,0.5018288889,Y
48,1,0,0,0,1,M,H,23287,172,0,1,1,0,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5157688889,0.05245,Y
64,1,1,0,1,0,M,W,77257,161,0,1,1,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0.5717,0.02542,N
64,1,0,0,1,0,F,B,42792,18,0,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57383,0.05378888889,Y
28,1,1,1,0,0,F,W,44475,59,1,0,0,0,0,0,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3444488889,0.08965888889,N
84,0,1,0,1,0,F,W,59769,18,0,1,0,0,1,0,some college,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.58395,0.26324,N
63,0,1,1,0,0,M,W,37724,84,0,1,0,0,1,0,high school,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.83223,0.6867788889,N
48,0,1,0,1,0,F,W,41325,59,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.5505588889,0.31068,N
77,0,1,0,0,1,F,W,57801,78,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0.59621,0.08334888889,N
61,0,0,0,1,0,F,W,44461,52,0,1,2,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37736,0.0929,Y
88,1,1,1,0,0,M,W,59505,23,0,1,0,0,1,0,high school,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0.44918,0.10364,Y
67,0,0,1,0,0,F,W,75587,65,0,1,1,0,1,0,high school,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.3816888889,0.1753488889,N
82,1,0,0,1,0,M,W,116455,44,0,1,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.6712888889,0.0298,Y
32,1,0,0,1,0,F,W,33966,58,0,1,4,1,1,0,bach degree,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.5317588889,0.12531,N
51,0,1,0,1,0,F,H,32137,43,0,1,1,0,1,0,no hs degree,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0.4871888889,0.09723,N
44,1,0,0,1,0,F,W,68850,118,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35761,0.07723888889,Y
21,1,1,0,0,1,M,W,80677,179,1,0,0,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3530788889,0.03768888889,Y
58,1,1,0,0,1,F,H,44261,55,0,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.39986,0.1196588889,Y
46,0,0,0,1,0,M,W,28597,57,0,1,0,0,1,0,some college,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.36056,0.06845888889,N
72,0,1,1,0,0,F,W,82723,134,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.64099,0.5169088889,N
48,0,1,1,0,0,F,W,34790,18,0,1,0,0,1,0,some college,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.5724288889,0.44429,N
59,1,0,0,1,0,F,W,45776,148,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.5105188889,0.20952,Y
67,1,0,0,1,0,M,W,47019,29,0,1,0,0,1,0,high school,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0.47643,0.34586,N
77,0,1,0,1,0,F,B,17267,13,0,1,0,0,0,1,bach degree,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.5521388889,0.3010788889,N
82,1,0,1,0,0,F,W,67775,44,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0.90295,0.01614888889,N
54,0,1,0,1,0,M,W,120952,130,0,1,2,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.3628788889,0.14868,N
42,1,1,0,0,1,M,H,29922,108,1,0,0,0,1,0,no hs degree,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5310388889,0.08296888889,Y
74,0,1,0,1,0,M,W,69121,44,0,1,1,0,1,0,post graduate,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0.35523,0.1450388889,N
60,0,0,1,0,0,M,W,64327,78,0,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0.37742,0.10034,N
51,0,1,0,0,1,F,B,45974,64,1,0,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5247,0.1161088889,Y
57,0,1,1,0,0,F,W,24420,65,0,1,0,0,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0.3366988889,0.21406,N
56,1,1,0,1,0,F,W,109725,125,0,1,2,0,1,0,some college,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0.38925,0.02526,N
53,1,0,0,1,0,M,W,58848,70,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.5317588889,0.12531,N
68,0,0,0,1,0,F,W,80927,44,0,1,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.54683,0.23455,N
75,1,1,0,1,0,F,W,81668,51,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0.38925,0.02526,N
35,1,1,0,1,0,M,W,60675,144,1,0,0,0,0,1,post graduate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39073,0.1400088889,Y
42,1,1,1,0,0,M,W,48578,63,0,1,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.5250288889,0.11431,N
61,1,0,1,0,0,F,W,75302,125,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.3085,0.1109088889,N
86,1,0,0,1,0,M,W,41756,31,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0.9095,0.00492,N
63,1,1,0,0,1,M,W,48488,58,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0.37073,0.1110988889,N
60,1,1,1,0,0,M,W,106920,185,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0.5711488889,0.02816,N
55,1,0,1,0,0,F,W,43504,68,0,1,1,0,0,1,high school,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.27236,0.1169388889,N
35,1,0,0,1,0,F,W,33424,88,0,1,1,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.35761,0.07723888889,N
78,0,0,0,1,0,F,W,75992,100,0,1,0,0,1,0,bach degree,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0.6551588889,0.46987,N
63,0,0,0,1,0,F,B,37816,92,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5433988889,0.14065,Y
39,1,1,0,0,1,M,A,32260,73,0,1,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.5310388889,0.08296888889,Y
53,1,0,0,0,1,M,W,44368,125,0,1,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0.6542788889,0.03257888889,N
79,1,1,0,0,1,F,W,47942,18,1,0,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0.39073,0.1400088889,Y
47,1,0,0,1,0,F,W,63009,106,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0.2920188889,0.13253,Y
58,1,0,0,1,0,F,W,145826,74,0,1,3,1,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.72108,0.03945,Y
77,0,1,0,1,0,F,W,72286,51,0,1,0,0,1,0,bach degree,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0.40423,0.1239,N
76,0,0,1,0,0,M,W,50980,44,0,1,0,0,1,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6492588889,0.12225,Y
62,1,1,1,0,0,F,W,52710,67,0,1,0,0,1,0,bach degree,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0.5885388889,0.07698,Y
71,1,0,0,1,0,F,W,92571,74,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.4401988889,0.04175,Y
29,1,1,0,1,0,F,W,66023,53,0,1,1,0,1,0,bach degree,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.4786988889,0.08112,Y
62,0,0,1,0,0,M,W,46074,62,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0.4811488889,0.2239188889,N
49,0,1,1,0,0,F,W,52573,73,0,1,1,0,1,0,some college,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.37154,0.16752,N
49,0,1,0,0,1,F,B,33811,52,1,0,0,0,0,1,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.5247,0.1161088889,Y
51,0,0,1,0,0,M,W,91604,85,0,1,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5433988889,0.14065,N
21,0,1,0,1,0,M,H,70977,95,1,0,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.4621488889,0.1638188889,Y
69,0,1,0,1,0,F,B,27174,14,0,1,0,0,1,0,high school,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0.61447,0.26006,Y
43,0,0,0,1,0,F,B,31122,41,1,0,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.6129188889,0.36147,Y
52,1,0,1,0,0,F,W,61613,41,0,1,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4688988889,0.1332888889,Y
39,0,1,0,1,0,M,W,122772,86,0,1,3,1,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0.5366588889,0.0725,N
71,1,0,0,1,0,F,B,37776,41,0,1,0,0,1,0,no hs degree,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.4904488889,0.1560088889,Y
21,1,1,1,0,0,M,H,92525,58,0,0,0,0,0,1,some college,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.4410688889,0.09914,N
49,1,1,0,1,0,M,W,96132,78,0,1,0,0,1,0,high school,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0.37573,0.1139,N
45,0,1,0,1,0,F,W,46801,70,1,0,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.24775,0.1129888889,N
80,0,1,0,1,0,M,W,46696,75,0,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7767888889,0.30161,Y
77,1,1,0,1,0,M,W,64357,87,0,1,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6876288889,0.04715888889,N
55,0,1,0,1,0,M,W,92499,112,0,1,0,0,1,0,post graduate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0.37742,0.17137,N
53,1,0,0,0,1,M,H,14134,47,1,0,0,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4001288889,0.08284,N
46,1,1,0,1,0,F,B,67204,63,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.39073,0.1400088889,Y
74,0,1,0,0,1,M,H,55776,44,0,1,0,0,1,0,high school,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0.57725,0.10873,N
47,0,1,0,1,0,F,W,107017,88,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0.5440088889,0.2860788889,Y
78,1,1,1,0,0,M,W,46571,18,1,0,0,0,1,0,bach degree,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0.3636288889,0.1369188889,N
83,1,0,0,0,1,M,W,45059,29,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34862,0.1396688889,N
57,0,1,1,0,0,M,W,57382,84,0,1,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0.4096388889,0.24055,N
82,1,0,0,0,1,F,W,53260,18,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.73237,0.02671,Y
38,0,0,0,1,0,F,W,93928,118,0,1,3,1,1,0,post graduate,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0.51734,0.20031,Y
38,0,1,0,1,0,M,W,74392,188,0,1,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.5094588889,0.28131,N
75,0,0,0,1,0,F,W,103925,44,0,1,1,0,1,0,post graduate,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0.3283,0.07348888889,N
23,1,1,0,0,1,M,H,28703,22,1,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5310388889,0.08296888889,N
27,1,1,0,1,0,M,W,52108,42,0,1,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40679,0.1881988889,N
